h2,sim_id,trait,causal_snp,p_default,p_modified,detected_default,detected_modified,log10p_default,log10p_modified,log10p_ratio
0,21,Trait_null_sim_21,I:1470992,0.921286392521561,0.337068532104454,FALSE,FALSE,0.035605343356363,0.47228179025951,13.2643515197308
0,22,Trait_null_sim_22,I:1524519,0.00831292326306115,0.0438083398426297,TRUE,TRUE,2.08024622846995,1.35844320449921,0.653020390522888
0,23,Trait_null_sim_23,I:1549115,0.386300265846962,0.76729021436377,FALSE,FALSE,0.413074992979101,0.115040340538895,0.278497470179018
0,24,Trait_null_sim_24,I:1588416,0.827858591981423,0.0838356398776829,FALSE,FALSE,0.0820438395036166,1.07657131655193,13.1219031564762
0,25,Trait_null_sim_25,I:1698158,0.469122758163209,0.55485121414313,FALSE,FALSE,0.32871349797385,0.255823459290843,0.77825663037176
0,26,Trait_null_sim_26,I:1791409,0.901178688864577,0.0994831229398086,FALSE,FALSE,0.0451890870524585,1.00225058996585,22.1790404573204
0,27,Trait_null_sim_27,I:1817071,0.888030559156092,0.0886493233963335,FALSE,FALSE,0.0515720889010098,1.05232457474282,20.4049243916163
0,28,Trait_null_sim_28,I:1831933,0.637689378160718,0.0966167103629322,FALSE,FALSE,0.195390816891695,1.01494775359704,5.1944496150995
0,29,Trait_null_sim_29,I:1874811,0.422274089338772,0.748334109717635,FALSE,FALSE,0.374405565987888,0.125904458806722,0.33627827747303
0,30,Trait_null_sim_30,I:1883323,0.902823245406943,0.756244041832686,FALSE,FALSE,0.0443972674697751,0.121338033971713,2.73300680169828
0,31,Trait_null_sim_31,I:2020957,0.649458490247028,0.258985318194537,FALSE,FALSE,0.187448601377336,0.586724855253987,3.13005725805818
0,32,Trait_null_sim_32,I:2049496,0.458510685366001,0.341602456367443,FALSE,FALSE,0.338650538856736,0.466479015082007,1.37746426347589
0,33,Trait_null_sim_33,I:2118471,0.641654346453236,0.096107141428702,FALSE,FALSE,0.192698859553703,1.01724434003339,5.27893285092271
0,34,Trait_null_sim_34,I:2119977,0.967209882510853,0.0192426318760845,FALSE,TRUE,0.0144792747010435,1.71573552839537,118.495958107054
0,35,Trait_null_sim_35,I:2121257,0.575818873018846,0.77834377419922,FALSE,FALSE,0.239714104804208,0.108828544061607,0.453993077088622
0,36,Trait_null_sim_36,I:2230008,0.82225308550637,0.411773319672411,FALSE,FALSE,0.0849944881513265,0.385341796363994,4.53372688918275
0,37,Trait_null_sim_37,I:2235141,0.875249375204218,0.869242309842643,FALSE,FALSE,0.0578681905834463,0.0608591428163217,1.05168560141106
0,38,Trait_null_sim_38,I:2273828,0.585255570140776,0.994045383597007,FALSE,FALSE,0.23265444423554,0.00259378723667959,0.0111486683403031
0,39,Trait_null_sim_39,I:2404696,0.732375534709803,0.814349662758683,FALSE,FALSE,0.135266171904472,0.0891890791401441,0.659359822817574
0,40,Trait_null_sim_40,I:2439528,0.752380831350819,0.487279304216975,FALSE,FALSE,0.123562277641344,0.312222033632526,2.52683941727582
0,41,Trait_null_sim_41,I:2608841,0.827616536203796,0.393906667058897,FALSE,FALSE,0.0821708404926323,0.404606668486654,4.923968965888
0,42,Trait_null_sim_42,I:2752409,0.336990757153756,0.526188578473497,FALSE,FALSE,0.472382010618778,0.278858583007764,0.590324306894084
0,43,Trait_null_sim_43,I:2819038,0.227645536167738,0.698744023998873,FALSE,FALSE,0.64274086122105,0.155681893388757,0.242215646742919
0,44,Trait_null_sim_44,I:2930538,0.287464414640935,0.621091799585074,FALSE,FALSE,0.541415909171223,0.206844204804461,0.38204308610194
0,45,Trait_null_sim_45,I:2948602,0.334453225745635,0.432336699785209,FALSE,FALSE,0.475664610993233,0.364177896925988,0.765619069633013
0,46,Trait_null_sim_46,I:3027318,0.346888329857978,0.713006860391758,FALSE,FALSE,0.45981031060342,0.146906291444137,0.319493252013745
0,47,Trait_null_sim_47,I:3054046,0.754735596365661,0.794214469548968,FALSE,FALSE,0.122205166451407,0.100062204922566,0.818805029510383
0,48,Trait_null_sim_48,I:3114218,0.0216798554238636,0.880528492532932,TRUE,FALSE,1.66394361829729,0.0552565863751581,0.0332082083596692
0,49,Trait_null_sim_49,I:3133343,0.818996069487818,0.714275812085284,FALSE,FALSE,0.0867181824933639,0.146134056379379,1.68516050703163
0,50,Trait_null_sim_50,I:3136939,0.927300233945252,0.319841219098219,FALSE,FALSE,0.0327796306504206,0.495065567877595,15.1028415529521
0,51,Trait_null_sim_51,I:3143828,0.436298024768561,0.372219285392438,FALSE,FALSE,0.360216753169623,0.429201128995319,1.19150796074499
0,52,Trait_null_sim_52,I:3150569,0.74047788426544,0.402272059898744,FALSE,FALSE,0.130487907952918,0.395480130623334,3.03077991537751
0,53,Trait_null_sim_53,I:3190585,0.027605733132567,0.378944276104091,TRUE,FALSE,1.55900071470024,0.421424648500973,0.270317161837865
0,54,Trait_null_sim_54,I:3262101,0.517627434576478,0.274604757664031,FALSE,FALSE,0.285982713851278,0.561291942666139,1.96267786646025
0,55,Trait_null_sim_55,I:3266089,0.805871654703828,0.134813570227209,FALSE,FALSE,0.0937341195997405,0.870266389861763,9.28441418746917
0,56,Trait_null_sim_56,I:3294094,0.9817736550839,0.403954675972305,FALSE,FALSE,0.00798862593873363,0.393667360333363,49.2784821009867
0,57,Trait_null_sim_57,I:3313010,0.333750596200214,0.432097162221983,FALSE,FALSE,0.476577949818435,0.364418585888216,0.764656833214905
0,58,Trait_null_sim_58,I:3452865,0.442835424286385,0.973570611610912,FALSE,FALSE,0.353757645343569,0.0116325442766024,0.0328828067173075
0,59,Trait_null_sim_59,I:3463734,0.318166129979896,0.375987085479729,FALSE,FALSE,0.497346054562946,0.424827072096844,0.854188081315273
0,60,Trait_null_sim_60,I:3611634,0.577555916946414,0.820267139375031,FALSE,FALSE,0.23840596252557,0.0860446863204789,0.360916670912751
0,61,Trait_null_sim_61,I:3631224,0.244699435947634,0.598673370442278,FALSE,FALSE,0.611367031731629,0.222810059253986,0.364445656519785
0,62,Trait_null_sim_62,I:3740083,0.822370103310199,0.967814839661882,FALSE,FALSE,0.0849326865338877,0.0142077230686234,0.167282157770372
0,63,Trait_null_sim_63,I:4012008,0.5038118865752,0.530403812459256,FALSE,FALSE,0.297731590285464,0.275393362951574,0.924971927525487
0,64,Trait_null_sim_64,I:4209517,0.817490535626322,0.145009594828148,FALSE,FALSE,0.0875172666175925,0.838603260916345,9.58214639610066
0,65,Trait_null_sim_65,I:4233867,0.578935153151381,0.156053881911059,FALSE,FALSE,0.237370079114914,0.806725423592154,3.3985977786257
0,66,Trait_null_sim_66,I:4251001,0.188218371838565,0.337971403710356,FALSE,FALSE,0.725337987716961,0.471120044503957,0.64951795229536
0,67,Trait_null_sim_67,I:4255551,0.631319114735287,0.587279034787835,FALSE,FALSE,0.199751061142496,0.231155502713103,1.15721789607017
0,68,Trait_null_sim_68,I:4451412,0.810371560184192,0.962582972832791,FALSE,FALSE,0.0913158088518745,0.0165618248425005,0.181368648547656
0,69,Trait_null_sim_69,I:4577448,0.942275959433369,0.900412279265353,FALSE,FALSE,0.0258218890246927,0.0455585909917958,1.7643399732773
0,70,Trait_null_sim_70,I:4604539,0.0250292984809327,0.951725348070997,TRUE,FALSE,1.60155132259031,0.0214883636182874,0.0134172182403325
0,71,Trait_null_sim_71,I:4764610,0.9136741895679,0.858470355247311,FALSE,FALSE,0.0392086433234954,0.0662746973286912,1.69030835323437
0,72,Trait_null_sim_72,I:5489082,0.882221115234515,0.6062955115756,FALSE,FALSE,0.0544225519531091,0.217315646848597,3.99311754134276
0,73,Trait_null_sim_73,I:5669015,0.738946397796515,0.305821699067763,FALSE,FALSE,0.13138706361531,0.514531703190999,3.91615193332507
0,74,Trait_null_sim_74,I:5669164,0.163607658553904,0.892767802432956,FALSE,FALSE,0.78619637065338,0.0492614809040845,0.0626579856418633
0,75,Trait_null_sim_75,I:6099423,0.0477501361819052,0.773962346905217,TRUE,FALSE,1.3210253854841,0.111280167132428,0.0842377204520172
0,76,Trait_null_sim_76,I:6261560,0.844440710942377,0.831886617542278,FALSE,FALSE,0.0734308372883198,0.0799358620882079,1.08858709828334
0,77,Trait_null_sim_77,I:6280082,0.75982902787418,0.692302955630267,FALSE,FALSE,0.119284119040356,0.159703814262931,1.33885227595888
0,78,Trait_null_sim_78,I:6688167,0.744590306280473,0.666821111178896,FALSE,FALSE,0.128082622101381,0.175990659108932,1.37404010178391
0,79,Trait_null_sim_79,I:6802432,0.656599808952788,0.00884529140536056,FALSE,TRUE,0.182699247970922,2.05328785482261,11.2386223677802
0,80,Trait_null_sim_80,I:6881233,0.452985887388578,0.44553622261565,FALSE,FALSE,0.343915328063854,0.351116981542721,1.02094019338833
0,81,Trait_null_sim_81,I:7045340,0.290665126811157,0.860505163556209,FALSE,FALSE,0.536607070541185,0.0652465192966299,0.121590867654477
0,82,Trait_null_sim_82,I:8053104,0.752222730785253,0.231760699345702,FALSE,FALSE,0.123653547136102,0.634960207304118,5.13499387611771
0,83,Trait_null_sim_83,I:8220239,0.918860042307073,0.394555019164034,FALSE,FALSE,0.0367506338615749,0.403892427554023,10.9900805813398
0,84,Trait_null_sim_84,I:8258274,0.0949616034336851,0.899639558225408,FALSE,FALSE,1.02245196089716,0.0459314563696957,0.0449228502915605
0,85,Trait_null_sim_85,I:8375744,0.972626946452761,0.993312593292552,FALSE,FALSE,0.0120537025514843,0.00291405847491709,0.24175629541798
0,86,Trait_null_sim_86,I:8435194,0.368401252370557,0.6999509206157,FALSE,FALSE,0.433678902099787,0.15493241091866,0.357251436877625
0,87,Trait_null_sim_87,I:8839955,0.291272866529117,0.0222063785642208,FALSE,TRUE,0.535699970111524,1.65352226080375,3.0866573699071
0,88,Trait_null_sim_88,I:8904178,0.933188500698861,0.426845217283968,FALSE,FALSE,0.0300306214790141,0.369729580398611,12.3117525442151
0,89,Trait_null_sim_89,I:9940147,0.359596048883276,0.124048856690232,FALSE,FALSE,0.444185088789803,0.906407234095614,2.04060707342777
0,90,Trait_null_sim_90,I:10063567,0.0473776469112513,0.189725797980871,TRUE,FALSE,1.32442651302728,0.721873611868455,0.545046180190434
0,91,Trait_null_sim_91,I:10080380,0.804421666978065,0.116219474675443,FALSE,FALSE,0.0945162402604204,0.934721091950695,9.88952892513774
0,92,Trait_null_sim_92,I:10467951,0.515842849027203,0.531922905898729,FALSE,FALSE,0.287482585573118,0.274151307496251,0.95362752825431
0,93,Trait_null_sim_93,I:10584033,0.247418032529166,0.453288198348466,FALSE,FALSE,0.606568650937633,0.343625587931957,0.566507331694082
0,94,Trait_null_sim_94,I:10713170,0.80587502978924,0.420874837824809,FALSE,FALSE,0.0937323007271046,0.375847037949989,4.0097920891139
0,95,Trait_null_sim_95,I:11130453,0.796223425242449,0.835020612403659,FALSE,FALSE,0.098965049429794,0.0783028038664826,0.79121674083567
0,96,Trait_null_sim_96,I:11132481,0.697290900311822,0.714324380143688,FALSE,FALSE,0.156586002327204,0.146104526998262,0.933062501288973
0,97,Trait_null_sim_97,I:11156249,0.145218301577064,0.952518109699358,FALSE,FALSE,0.837978646906894,0.0211267585733573,0.0252115715016598
0,98,Trait_null_sim_98,I:11177417,0.810221984886424,0.802965150226289,FALSE,FALSE,0.0913959766728951,0.095303303280291,1.04275162594279
0,99,Trait_null_sim_99,I:11332514,0.717898005188881,0.329156135139214,FALSE,FALSE,0.143937253432,0.482598045684238,3.35283628231957
0,100,Trait_null_sim_100,I:11366973,0.978776215504059,0.510821663022474,FALSE,FALSE,0.0093165926517211,0.291730693374895,31.3130244372122
0,101,Trait_null_sim_101,I:11523341,0.621124716907787,0.869865894426715,FALSE,FALSE,0.206821188186301,0.0605476965764571,0.292753837783375
0,102,Trait_null_sim_102,I:11555190,0.812066610065031,0.44338736531626,FALSE,FALSE,0.0904083461317076,0.353216686619836,3.90690352973903
0,103,Trait_null_sim_103,I:11595005,0.646917403151685,0.94837561133663,FALSE,FALSE,0.189151165460098,0.0230196229752842,0.121699609512268
0,104,Trait_null_sim_104,I:11598685,0.957672264161977,0.56638706161943,FALSE,FALSE,0.0187830903139789,0.246886676101243,13.1440924775569
0,105,Trait_null_sim_105,I:11607099,0.83349781912861,0.454647831988683,FALSE,FALSE,0.0790955321786869,0.34232487552709,4.32799256921029
0,106,Trait_null_sim_106,I:11814691,0.128198969869747,0.464313390189437,FALSE,FALSE,0.892115464533909,0.333188791669749,0.373481690336828
0,107,Trait_null_sim_107,I:11836035,0.128920677728404,0.577637652798225,FALSE,FALSE,0.889677420093209,0.238344505414998,0.267899915218739
0,108,Trait_null_sim_108,I:11859127,0.879698932759813,0.603260889795579,FALSE,FALSE,0.0556659349097515,0.219494829658808,3.94307272508158
0,109,Trait_null_sim_109,I:11943491,0.865096023984257,0.54752757404808,FALSE,FALSE,0.0629356840127017,0.261594004423229,4.15652913807109
0,110,Trait_null_sim_110,I:11952558,0.940230968929551,0.705624620366417,FALSE,FALSE,0.0267654483044215,0.151426274385964,5.65752804375593
0,111,Trait_null_sim_111,I:12035065,0.931688574380409,0.22310162190942,FALSE,FALSE,0.0307292303820206,0.651497272460444,21.2012232119431
0,112,Trait_null_sim_112,I:12148188,0.614491386452634,0.530801254516563,FALSE,FALSE,0.211484200397232,0.275068059377728,1.30065536272245
0,113,Trait_null_sim_113,I:12174150,0.964830524202503,0.581440947399056,FALSE,FALSE,0.0155489652754285,0.235494386732669,15.1453413498076
0,114,Trait_null_sim_114,I:12187278,0.204865281203655,0.804710247118434,FALSE,FALSE,0.688531635836281,0.0943604683652828,0.137045944520289
0,115,Trait_null_sim_115,I:12243164,0.536198474325204,0.77315266901195,FALSE,FALSE,0.270674426073184,0.111734740541193,0.412801246730943
0,116,Trait_null_sim_116,I:12330942,0.572518636327456,0.829248259311184,FALSE,FALSE,0.242210371830965,0.0813154314422952,0.335722334380644
0,117,Trait_null_sim_117,I:12342666,0.831845919740388,0.403661569321153,FALSE,FALSE,0.0799571092903801,0.393982595712877,4.92742420542057
0,118,Trait_null_sim_118,I:12408469,0.628355445285938,0.7834880001806,FALSE,FALSE,0.201794617000083,0.105967650752836,0.525126251275536
0,119,Trait_null_sim_119,I:12460428,0.338915082466096,0.15833352268285,FALSE,FALSE,0.469909103673548,0.800427125725947,1.70336586260737
0,120,Trait_null_sim_120,I:12476102,0.103308376090079,0.278710501763291,FALSE,FALSE,0.985864465099662,0.554846666837754,0.562802176647744
0,121,Trait_null_sim_121,I:12489157,0.557080216084671,0.359362978799554,FALSE,FALSE,0.254082264620477,0.444466665488629,1.74930220396347
0,122,Trait_null_sim_122,I:12550467,0.358792549129717,0.404149566770956,FALSE,FALSE,0.445156584316485,0.393457882408135,0.883864007116215
0,123,Trait_null_sim_123,I:12559875,0.484784263830073,0.936184248333883,FALSE,FALSE,0.314451485877007,0.0286386703216136,0.0910750039604368
0,124,Trait_null_sim_124,I:12566623,0.212616292508942,0.754756173341233,FALSE,FALSE,0.672403459118366,0.122193326086159,0.181726200882987
0,125,Trait_null_sim_125,I:12612617,0.341954267114229,0.506076929586571,FALSE,FALSE,0.466031972505303,0.295783460323339,0.634684909563739
0,126,Trait_null_sim_126,I:12622167,0.329899878664398,0.925006607221433,FALSE,FALSE,0.481617844186065,0.0338551651317126,0.0702946652421648
0,127,Trait_null_sim_127,I:12864995,0.164345496057028,0.658868611696364,FALSE,FALSE,0.784242193403972,0.181201181618903,0.231052579347213
0,128,Trait_null_sim_128,I:12987241,0.349186258223737,0.776531180311863,FALSE,FALSE,0.456942855731165,0.10984110121615,0.240382577030098
0,129,Trait_null_sim_129,I:13005671,0.892412155240113,0.184144253371581,FALSE,FALSE,0.0494345229716201,0.734841829716773,14.8649523762703
0,130,Trait_null_sim_130,I:13193629,0.551851872797157,0.202176855207646,FALSE,FALSE,0.258177479263249,0.694268563042389,2.68911357033772
0,131,Trait_null_sim_131,I:13248932,0.326723959692331,0.171653873890623,FALSE,FALSE,0.485819016180755,0.765346390954592,1.57537347337971
0,132,Trait_null_sim_132,I:13286571,0.692904400884169,0.430199360583566,FALSE,FALSE,0.159326680297937,0.366330239451196,2.29923976804241
0,133,Trait_null_sim_133,I:13309905,0.742957952316592,0.733229550120503,FALSE,FALSE,0.12903576442733,0.134760040715184,1.04436193572579
0,134,Trait_null_sim_134,I:13342241,0.944506416883252,0.323442329166531,FALSE,FALSE,0.0247950871783354,0.490203144230252,19.7701722403527
0,135,Trait_null_sim_135,I:13355904,0.420057037424942,0.282451335586031,FALSE,FALSE,0.376691734942406,0.549056367338445,1.45757476580258
0,136,Trait_null_sim_136,I:13384845,0.118031542711893,0.306786846016088,FALSE,FALSE,0.928001916464032,0.513163265404598,0.55297651470366
0,137,Trait_null_sim_137,I:13388887,0.967894910710711,0.533860493576604,FALSE,FALSE,0.0141717936998947,0.272572216352246,19.2334310055806
0,138,Trait_null_sim_138,I:13417894,0.983406782497897,0.981237692266669,FALSE,FALSE,0.00726680073240151,0.00822577759873479,1.13196685882101
0,139,Trait_null_sim_139,I:13426483,0.873218957639482,0.11987961701013,FALSE,FALSE,0.0588768442995398,0.921254653202642,15.6471472641383
0,140,Trait_null_sim_140,I:13594945,0.974184159573233,0.7507413568111,FALSE,FALSE,0.011358936420855,0.124509659076838,10.9613835718138
0,141,Trait_null_sim_141,I:13618258,0.0557218965521318,0.164107191985574,FALSE,FALSE,1.25397411033658,0.784872385606227,0.625907966629037
0,142,Trait_null_sim_142,I:13636453,0.00579611739610768,0.789090887414901,TRUE,FALSE,2.23686282679551,0.102872971911627,0.0459898437576527
0,143,Trait_null_sim_143,I:13671576,0.472854071986414,0.934568132085417,FALSE,FALSE,0.325272866681378,0.0293890321020083,0.0903519325231526
0,144,Trait_null_sim_144,I:13829361,0.832563883652428,0.9859526114729,FALSE,FALSE,0.0795824325924795,0.006143958355347,0.0772024447506973
0,145,Trait_null_sim_145,I:13854214,0.659947242930678,0.151209566486463,FALSE,FALSE,0.180490781154913,0.820420731712765,4.54549936823981
0,146,Trait_null_sim_146,I:13881779,0.0278347996675376,0.834245255800958,TRUE,FALSE,1.55541190004758,0.0787062544188374,0.0506015508923584
0,147,Trait_null_sim_147,I:13890264,0.6304261933527,0.521733536177313,FALSE,FALSE,0.200365750797346,0.282551246642303,1.41017736573193
0,148,Trait_null_sim_148,I:14002675,0.267501605758374,0.0743623938875655,FALSE,FALSE,0.572673606652443,1.12864663778898,1.97083753237115
0,149,Trait_null_sim_149,I:14251060,0.344778601607318,0.881415863007086,FALSE,FALSE,0.462459696131098,0.0548191376762814,0.118538195079256
0,150,Trait_null_sim_150,I:14421389,0.0560160251382888,0.797044062644793,FALSE,FALSE,1.25168771168084,0.0985176690247986,0.0787078662716144
0,151,Trait_null_sim_151,I:14540289,0.317321753462556,0.65220539638672,FALSE,FALSE,0.498500154546555,0.185615612136503,0.372348153643689
0,152,Trait_null_sim_152,I:14589894,0.919115060088898,0.222734836956841,FALSE,FALSE,0.0366301177392401,0.652211851601381,17.805344122678
0,153,Trait_null_sim_153,I:14627382,0.662782448542962,0.790587018076772,FALSE,FALSE,0.178629000859019,0.102050321315982,0.571297610271719
0,154,Trait_null_sim_154,I:14656974,0.518150056177232,0.35196631351428,FALSE,FALSE,0.285544450423816,0.453498900598425,1.58819020970404
0,155,Trait_null_sim_155,I:14671013,0.683498138112879,0.472212633650273,FALSE,FALSE,0.165262664136984,0.325862397919717,1.97178473202885
0,156,Trait_null_sim_156,I:14696648,0.907366737972841,0.236167935245492,FALSE,FALSE,0.0422171450387248,0.626779067312031,14.8465526680476
0,157,Trait_null_sim_157,I:14700447,0.357413662880323,0.158816384595111,FALSE,FALSE,0.446828849703583,0.799104694779338,1.78839100319831
0,158,Trait_null_sim_158,I:14700450,0.942867099620668,0.889436061189286,FALSE,FALSE,0.0255495182583922,0.0508852665465952,1.99163311151204
0,159,Trait_null_sim_159,I:14734758,0.833469650095457,0.871668662229626,FALSE,FALSE,0.0791102099164182,0.0596485672590203,0.753993287617874
0,160,Trait_null_sim_160,I:14844044,0.147084461146416,0.946787909672513,FALSE,FALSE,0.83243320623118,0.0237472965773842,0.0285275700195809
0,161,Trait_null_sim_161,I:14881596,0.324084786749515,0.571652355071636,FALSE,FALSE,0.48934135522453,0.242868002978573,0.49631612040461
0,162,Trait_null_sim_162,I:14918122,0.70861456641552,0.0876770961253146,FALSE,FALSE,0.149589924471286,1.05711384250063,7.06674494446681
0,163,Trait_null_sim_163,I:14967529,0.927816630219982,0.193942264092585,FALSE,FALSE,0.0325378474369583,0.712327538718766,21.8922760670906
0,164,Trait_null_sim_164,I:14984035,0.206286435076767,0.986918791179817,FALSE,FALSE,0.685529329297804,0.00571858187290358,0.00834184859568472
0,165,Trait_null_sim_165,II:7078,0.279148562361711,0.442845269662626,FALSE,FALSE,0.554164604460457,0.353747989961888,0.638344612980654
0,166,Trait_null_sim_166,II:9049,0.537359625648619,0.44476380898715,FALSE,FALSE,0.269734967260346,0.351870559098295,1.30450479844043
0,167,Trait_null_sim_167,II:147624,0.558373600190487,0.351839409926136,FALSE,FALSE,0.25307512326926,0.453655516342875,1.79257253926221
0,168,Trait_null_sim_168,II:161589,3.12861724070582e-06,0.226282747442845,TRUE,FALSE,5.50464756578233,0.645348556853924,0.117237034549769
0,169,Trait_null_sim_169,II:192197,0.743924879557193,0.672734227542763,FALSE,FALSE,0.128470916659653,0.172156475610202,1.3400424009294
0,170,Trait_null_sim_170,II:367685,0.781008292436965,0.485369955701874,FALSE,FALSE,0.107344354931283,0.313927109909146,2.9244864353613
0,171,Trait_null_sim_171,II:746631,0.0176876645031564,0.466191323861719,TRUE,FALSE,1.75232950798077,0.331435813256545,0.189140119907278
0,172,Trait_null_sim_172,II:790866,0.872513999707156,0.285777984759659,FALSE,FALSE,0.0592275959483946,0.543971230638343,9.18442192238071
0,173,Trait_null_sim_173,II:801795,0.984351798452995,0.990882337589418,FALSE,FALSE,0.00684966089610732,0.00397791278966752,0.580745944945709
0,174,Trait_null_sim_174,II:1166080,0.842631558031373,0.635698750074248,FALSE,FALSE,0.0743622798136874,0.196748642488672,2.64581240625786
0,175,Trait_null_sim_175,II:1235444,0.524208313549351,0.642715079665088,FALSE,FALSE,0.280496095751155,0.191981510361098,0.684435588477556
0,176,Trait_null_sim_176,II:1263089,0.929005861006265,0.803938923003148,FALSE,FALSE,0.0319815460767027,0.0947769442991544,2.96348850902477
0,177,Trait_null_sim_177,II:1398458,0.00151515325743987,0.177631086358712,TRUE,FALSE,2.81954343614245,0.750481028125876,0.266171117814962
0,178,Trait_null_sim_178,II:1441754,0.445313370426228,0.102880946128872,FALSE,FALSE,0.351334265086252,0.987665050478769,2.81118339037127
0,179,Trait_null_sim_179,II:1492480,0.793059162120219,0.942750848121217,FALSE,FALSE,0.10069441315661,0.0256030682204608,0.254265032367191
0,180,Trait_null_sim_180,II:1614174,0.350497618616112,0.583569197464251,FALSE,FALSE,0.455314928411718,0.233907639541347,0.51372714783873
0,181,Trait_null_sim_181,II:1665391,0.314144630957707,0.17677615373737,FALSE,FALSE,0.502870358406635,0.752576319632621,1.49656130462171
0,182,Trait_null_sim_182,II:1667467,0.103999626779899,0.546135514041344,FALSE,FALSE,0.982968219236999,0.262699581291422,0.267251347653269
0,183,Trait_null_sim_183,II:1729418,0.0133770958749446,0.658713528023602,TRUE,FALSE,1.87363816028887,0.181303417345382,0.096765438059518
0,184,Trait_null_sim_184,II:2233737,0.394683608674155,0.645289509879123,FALSE,FALSE,0.403750909606976,0.190245394924863,0.471194963028203
0,185,Trait_null_sim_185,II:2338271,0.008416787151492,0.0624187778651893,TRUE,FALSE,2.07485365537148,1.20468473890043,0.580611907631018
0,186,Trait_null_sim_186,II:2477391,0.765046580247177,0.880656295595627,FALSE,FALSE,0.116312121802645,0.0551935558909406,0.474529696780801
0,187,Trait_null_sim_187,II:2477459,0.690250334612551,0.844477825249708,FALSE,FALSE,0.160993374155778,0.0734117498799803,0.455992367791155
0,188,Trait_null_sim_188,II:2529034,0.306916770139378,0.639751117060366,FALSE,FALSE,0.512979380776355,0.19398894712467,0.378161295354761
0,189,Trait_null_sim_189,II:2559264,0.8322195153994,0.782139270375532,FALSE,FALSE,0.0797621042954183,0.106715908103526,1.33792744118532
0,190,Trait_null_sim_190,II:2698394,0.823212112876961,0.70718456831066,FALSE,FALSE,0.0844882479189452,0.150467224763434,1.78092490339942
0,191,Trait_null_sim_191,II:2706699,0.85281705967099,0.483520153840645,FALSE,FALSE,0.0691441206452825,0.315585419162436,4.56416852535339
0,192,Trait_null_sim_192,II:2714783,0.848911828966631,0.744638034895569,FALSE,FALSE,0.0711374147993564,0.128054784497705,1.80010455621539
0,193,Trait_null_sim_193,II:2718674,0.803724320521179,0.2770081078026,FALSE,FALSE,0.0948928898177832,0.557507519302346,5.87512426244887
